Customer ID,Customer_Name,Segment,Total_Orders,Total_Sales,Total_Profit,First_Order_Date,Last_Order_Date,Recency_Days,Profit_Margin_%,Customer_Tier
LA-16780,Laura Armstrong,Corporate,34,24273.0019,3754.0198,2011-02-17,2014-12-18,14,15.465824192103739,Platinum
LA-6780,Laura Armstrong,Corporate,12,3589.44,208.29,2011-09-27,2014-12-30,2,5.802855041454935,Silver
LB-16735,Larry Blacks,Consumer,29,12686.03922,1566.24192,2011-01-03,2014-12-22,10,12.346185384093427,Gold
LB-16795,Laurel Beltran,Home Office,31,24589.87022,4515.38322,2011-02-14,2014-11-22,40,18.36277776011784,Platinum
LB-6735,Larry Blacks,Consumer,7,1897.95,98.24999999999999,2011-05-24,2014-08-16,138,5.176637951473958,Silver
LB-6795,Laurel Beltran,Home Office,8,1796.115,-212.14499999999998,2011-05-06,2014-11-05,57,-11.811326112192146,Silver
LC-16870,Lena Cacioppo,Consumer,21,9859.89236,1048.34726,2011-02-26,2014-12-04,28,10.632441224743756,Gold
LC-16885,Lena Creighton,Consumer,29,17058.8144,1325.4753,2011-01-24,2014-12-15,17,7.7700317789963185,Platinum
LC-16930,Linda Cazamias,Corporate,26,11660.69496,1932.34496,2011-02-21,2014-11-20,42,16.571439066269853,Gold
LC-16960,Lindsay Castell,Home Office,22,11812.0975,1365.9817,2011-11-29,2014-12-29,3,11.564260284847801,Gold
LC-17050,Liz Carlisle,Consumer,23,12933.87382,1150.04782,2011-02-01,2014-12-27,5,8.891750731491209,Gold
LC-17140,Logan Currie,Consumer,30,13128.24376,1454.40696,2011-07-27,2014-12-18,14,11.078457915531576,Gold
LC-6870,Lena Cacioppo,Consumer,8,1220.451,128.421,2011-08-01,2014-12-08,24,10.522421629381268,Bronze
LC-6885,Lena Creighton,Consumer,9,1828.086,-152.96399999999997,2011-11-08,2014-06-05,210,-8.36744004384914,Silver
LC-6930,Linda Cazamias,Corporate,9,5080.688999999999,341.079,2011-11-05,2014-10-21,72,6.713243026683981,Silver
LC-6960,Lindsay Castell,Home Office,8,2487.402,54.73199999999995,2011-04-26,2014-06-23,192,2.2003680949038373,Silver
LC-7050,Liz Carlisle,Consumer,7,7193.652,1697.562,2012-09-18,2014-12-25,7,23.59805561903745,Gold
LC-7140,Logan Currie,Consumer,6,2954.43,470.88,2011-11-01,2014-12-15,17,15.938099734974259,Silver
LD-16855,Lela Donovan,Corporate,30,13361.93258,1813.19268,2011-05-31,2014-11-19,43,13.56983856297829,Platinum
LD-17005,Lisa DeCherney,Consumer,27,11461.65464,1252.64204,2011-05-06,2014-11-12,50,10.928980843903704,Gold
LD-6855,Lela Donovan,Corporate,8,2822.706,-326.454,2011-05-12,2014-10-12,81,-11.56528522630412,Silver
LD-7005,Lisa DeCherney,Consumer,6,361.686,-87.20399999999998,2011-02-11,2014-11-18,44,-24.110416217381925,Bronze
LE-16810,Laurel Elliston,Consumer,24,10429.2537,1737.1186,2011-04-19,2014-12-17,15,16.656211939690373,Gold
LE-6810,Laurel Elliston,Consumer,6,1049.52,287.91,2011-06-06,2014-10-29,64,27.432540589983994,Bronze
LF-17185,Luke Foster,Consumer,22,12864.7205,-3700.1955000000003,2011-07-26,2014-12-09,23,-28.762346605198307,Gold
LF-7185,Luke Foster,Consumer,5,556.518,55.848,2012-07-24,2014-07-07,178,10.035254924369022,Bronze
LH-16750,Larry Hughes,Consumer,22,7945.0902,597.0119000000001,2011-07-23,2014-12-19,13,7.5142243193161,Gold
LH-16900,Lena Hernandez,Consumer,29,12098.37728,995.39798,2011-07-05,2014-12-10,22,8.227532973744392,Gold
LH-17020,Lisa Hazard,Consumer,18,8189.785800000001,1040.3469,2011-05-27,2014-11-20,42,12.702980583448225,Gold
LH-17155,Logan Haushalter,Consumer,29,14063.4898,749.0709999999999,2011-03-01,2014-10-17,76,5.326352211667975,Platinum
LH-6750,Larry Hughes,Consumer,5,745.65,44.18999999999999,2012-08-27,2014-08-28,126,5.9263729631864805,Bronze
LH-6900,Lena Hernandez,Consumer,3,840.792,1.991999999999971,2011-05-13,2014-02-28,307,0.23691947592269796,Bronze
LH-7020,Lisa Hazard,Consumer,3,973.212,297.732,2012-02-20,2014-11-03,59,30.59271772234621,Bronze
LH-7155,Logan Haushalter,Consumer,8,3228.75,770.4599999999999,2012-09-03,2014-08-26,128,23.862485481997673,Silver
LL-16840,Lauren Leatherbury,Consumer,26,11287.78406,264.59786,2011-04-29,2014-12-05,27,2.344108095916215,Gold
LL-6840,Lauren Leatherbury,Consumer,9,3649.152,630.342,2011-05-25,2014-11-26,36,17.273657003051667,Silver
LM-17065,Liz MacKendrick,Consumer,18,9249.383,393.471,2011-02-21,2014-10-08,85,4.254024295458411,Gold
LM-7065,Liz MacKendrick,Consumer,4,6280.47,1474.6799999999998,2012-03-19,2014-12-24,8,23.480408313390555,Gold
LO-17170,Lori Olson,Corporate,28,11256.3236,2319.7048,2011-02-02,2014-12-29,3,20.608014503065636,Gold
LO-7170,Lori Olson,Corporate,7,2281.185,-530.9849999999999,2011-12-26,2014-12-27,5,-23.276718021554583,Silver
LP-17080,Liz Pelletier,Consumer,24,7631.9895,-261.9352,2011-05-19,2014-11-21,41,-3.432069711311841,Gold
LP-17095,Liz Preis,Consumer,26,15598.1516,2003.3279999999997,2011-04-04,2014-12-22,10,12.843367928287092,Platinum
LP-7080,Liz Pelletier,Consumer,7,1831.338,-3.641999999999996,2011-01-27,2014-06-30,185,-0.19887098940774428,Silver
LP-7095,Liz Preis,Consumer,4,1011.36,119.37,2011-09-21,2014-12-31,1,11.802918841955387,Bronze
LR-16915,Lena Radford,Consumer,26,22434.08756,3604.46196,2011-03-25,2014-12-05,27,16.066897975502062,Platinum
LR-17035,Lisa Ryan,Corporate,26,16118.9722,2165.6983,2011-07-06,2014-11-16,46,13.435709629178467,Platinum
LR-6915,Lena Radford,Consumer,3,468.654,-232.74599999999998,2011-08-04,2013-02-15,685,-49.66265091090655,Bronze
LR-7035,Lisa Ryan,Corporate,9,2677.98,283.44,2011-03-28,2014-09-16,107,10.58409696861067,Silver
LS-16945,Linda Southworth,Corporate,20,10420.11776,-86.50593999999997,2011-04-26,2014-12-04,28,-0.8301819805921269,Gold
LS-16975,Lindsay Shagiari,Home Office,22,8646.9157,1737.8783999999998,2011-06-17,2014-12-11,21,20.098246129541888,Gold
LS-17200,Luke Schmidt,Corporate,24,15258.74122,1756.44222,2011-01-31,2014-12-16,16,11.51105582482642,Platinum
LS-17230,Lycoris Saunders,Consumer,24,10577.17148,1946.69668,2011-01-07,2014-12-27,5,18.40470000586584,Gold
LS-17245,Lynn Smith,Consumer,24,10758.988000000001,1878.1804,2011-04-01,2014-11-27,35,17.45685003087651,Gold
LS-6945,Linda Southworth,Corporate,12,2726.034,18.65400000000001,2012-06-28,2014-12-25,7,0.6842908048835785,Silver
LS-6975,Lindsay Shagiari,Home Office,5,716.184,40.194,2012-09-12,2014-07-06,179,5.612244897959185,Bronze
LS-7200,Luke Schmidt,Corporate,4,340.656,-102.47399999999999,2012-04-27,2013-12-13,384,-30.081372410877833,Bronze
LS-7230,Lycoris Saunders,Consumer,10,1164.348,-569.292,2011-11-19,2014-09-23,100,-48.89362973956241,Bronze
LS-7245,Lynn Smith,Consumer,6,953.151,-380.049,2011-05-20,2014-05-28,218,-39.872905762046095,Bronze
LT-16765,Larry Tron,Consumer,30,17253.78294,3948.6629399999997,2011-01-23,2014-12-25,7,22.885780780548057,Platinum
LT-17110,Liz Thompson,Consumer,26,12986.77316,1382.28416,2011-02-07,2014-11-27,35,10.643784587363962,Gold
LT-6765,Larry Tron,Consumer,4,1365.33,264.99,2012-12-30,2014-12-23,9,19.408494649645142,Bronze
LT-7110,Liz Thompson,Consumer,6,8234.994,1764.144,2011-06-09,2014-11-06,56,21.422529269602382,Gold
LW-16825,Laurel Workman,Corporate,20,9990.855239999999,982.0109399999999,2011-03-24,2014-12-09,23,9.829097874107521,Gold
LW-16990,Lindsay Williams,Corporate,23,9111.8495,1335.3454,2011-04-14,2014-12-08,24,14.655042316052299,Gold
LW-17125,Liz Willingham,Consumer,16,5369.269,518.0502,2011-04-07,2014-11-20,42,9.648430726789812,Silver
LW-17215,Luke Weiss,Consumer,24,10529.49144,994.55854,2011-01-25,2014-12-10,22,9.445456560435742,Gold
LW-6825,Laurel Workman,Corporate,11,881.754,166.794,2012-06-29,2014-11-29,33,18.916160289604584,Bronze
LW-6990,Lindsay Williams,Corporate,11,1869.771,151.581,2011-01-03,2014-12-17,15,8.106928602486613,Silver
LW-7125,Liz Willingham,Consumer,9,2677.341,881.991,2012-01-31,2014-11-28,34,32.942796603047576,Silver
LW-7215,Luke Weiss,Consumer,5,1522.014,-145.17599999999996,2011-12-02,2014-08-21,133,-9.53841423272059,Bronze
MA-17560,Matt Abelman,Home Office,24,10813.79188,784.07748,2011-01-19,2014-10-28,65,7.2507173126768185,Gold
MA-17995,Michelle Arnett,Home Office,22,10006.45034,889.31854,2011-05-18,2014-11-19,43,8.887452690841016,Gold
MA-7560,Matt Abelman,Home Office,4,1628.166,-264.17400000000004,2011-09-21,2014-05-13,233,-16.225249759545406,Bronze
MA-7995,Michelle Arnett,Home Office,11,1928.007,213.35699999999997,2011-01-20,2014-12-15,17,11.066194261742822,Silver
MB-17305,Maria Bertelson,Consumer,27,16729.34532,3481.40832,2011-08-08,2014-12-30,2,20.810188644010847,Platinum
MB-18085,Mick Brown,Consumer,30,14744.230880000001,2236.30558,2011-01-06,2014-11-17,45,15.16732611012939,Platinum
MB-7305,Maria Bertelson,Consumer,8,4874.589,1140.939,2011-08-24,2014-12-09,23,23.40585021629516,Silver
MB-8085,Mick Brown,Consumer,8,1703.508,359.658,2011-01-15,2014-12-20,12,21.112786086123457,Silver
MC-17275,Marc Crier,Consumer,34,11680.0495,1463.0789,2011-06-10,2014-11-17,45,12.526307358543301,Gold
MC-17425,Mark Cousins,Corporate,30,15055.40518,3980.55748,2011-03-21,2014-12-08,24,26.4393912512423,Platinum
MC-17575,Matt Collins,Consumer,33,14281.65306,966.0293600000001,2011-08-15,2014-12-04,28,6.764128465672167,Platinum
MC-17590,Matt Collister,Corporate,25,10118.84168,1337.60878,2011-04-27,2014-11-10,52,13.218991089106554,Gold
MC-17605,Matt Connell,Corporate,26,13019.2019,1296.2884999999999,2011-03-19,2014-11-12,50,9.956743200979162,Gold
MC-17635,Matthew Clasen,Corporate,34,21113.5107,3529.4932,2011-03-25,2014-12-26,6,16.716751894795024,Platinum
MC-17845,Michael Chen,Consumer,31,14947.88402,1064.30742,2011-07-05,2014-12-30,2,7.120120938695912,Platinum
MC-18100,Mick Crebagga,Consumer,33,11353.7466,130.70980000000006,2011-01-15,2014-11-20,42,1.1512481703616677,Gold
MC-18130,Mike Caudle,Corporate,23,8532.703,717.1614999999999,2011-06-01,2014-11-10,52,8.404857171285581,Gold
MC-7275,Marc Crier,Consumer,5,4301.043,650.403,2011-08-10,2014-05-10,236,15.12198320267898,Silver
MC-7425,Mark Cousins,Corporate,5,1489.851,-1129.299,2011-09-28,2014-11-26,36,-75.79945914054493,Bronze
MC-7575,Matt Collins,Consumer,8,3619.188,783.318,2012-02-20,2014-12-22,10,21.64347361894436,Silver
MC-7590,Matt Collister,Corporate,3,1554.06,569.58,2012-03-08,2014-01-29,337,36.65109455233389,Bronze
MC-7605,Matt Connell,Corporate,2,208.41,70.67999999999999,2011-07-06,2014-06-19,196,33.91391967755866,Bronze
MC-7635,Matthew Clasen,Corporate,4,695.286,113.796,2012-03-06,2013-03-07,665,16.366790069122636,Bronze
MC-7845,Michael Chen,Consumer,4,991.728,148.698,2011-09-10,2014-11-27,35,14.993828953100044,Bronze
MC-8100,Mick Crebagga,Consumer,3,659.34,205.44,2011-08-09,2014-09-18,105,31.158431158431156,Bronze
MC-8130,Mike Caudle,Corporate,5,826.35,79.47,2011-11-08,2014-03-19,288,9.616990379379198,Bronze
MD-17350,Maribeth Dona,Consumer,30,16455.32732,1040.95532,2011-10-21,2014-12-05,27,6.325947213063399,Platinum
MD-17860,Michael Dominguez,Corporate,28,15575.64874,1596.30844,2011-01-18,2014-11-25,37,10.248744477014958,Platinum
MD-7350,Maribeth Dona,Consumer,6,1374.198,189.678,2011-05-31,2014-10-10,83,13.802814441587019,Bronze
MD-7860,Michael Dominguez,Corporate,5,6853.512,2176.092,2012-05-23,2014-09-19,104,31.751487412584968,Gold
ME-17320,Maria Etezadi,Home Office,30,24527.029,3359.6504999999997,2011-01-07,2014-12-26,6,13.697747493183948,Platinum
ME-17725,Max Engle,Consumer,28,7839.8866,323.4762,2011-04-06,2014-12-03,29,4.126031618875712,Gold
ME-18010,Michelle Ellison,Corporate,27,10547.63192,639.3183200000001,2011-02-10,2014-11-19,43,6.061249812744699,Gold
ME-7320,Maria Etezadi,Home Office,10,1720.1879999999999,58.908000000000015,2011-11-18,2014-12-11,21,3.4245094140872983,Silver
ME-7725,Max Engle,Consumer,11,2083.875,349.785,2011-08-06,2014-12-20,12,16.78531581788735,Silver
ME-8010,Michelle Ellison,Corporate,1,160.5,15.9,2013-12-04,2013-12-04,393,9.906542056074768,Bronze
MF-17665,Maureen Fritzler,Corporate,29,13366.53134,1417.46584,2011-03-11,2014-11-10,52,10.604589956394776,Platinum
MF-18250,Monica Federle,Corporate,32,20425.299600000002,2272.4104,2011-06-01,2014-12-24,8,11.125469121637757,Platinum
MF-7665,Maureen Fritzler,Corporate,3,161.91,3.42,2011-11-02,2014-11-13,49,2.112284602556976,Bronze
MF-8250,Monica Federle,Corporate,6,1517.5500000000002,300.93,2011-11-09,2014-10-30,63,19.829989127211622,Bronze
MG-17650,Matthew Grinstein,Home Office,21,12717.26968,2178.17168,2011-08-09,2014-12-12,20,17.12766761111887,Gold
MG-17680,Maureen Gastineau,Home Office,28,16061.6441,892.4347,2011-07-18,2014-11-25,37,5.556309767815114,Platinum
MG-17695,Maureen Gnade,Consumer,25,16221.6268,760.9116000000001,2011-07-26,2014-12-31,1,4.690723127719842,Platinum
MG-17875,Michael Grace,Home Office,33,14452.82062,-133.48077999999987,2011-02-24,2014-12-26,6,-0.9235621440930875,Platinum
MG-17890,Michael Granlund,Home Office,29,13162.2489,-977.2979,2011-01-05,2014-12-26,6,-7.425006983419072,Platinum
MG-18145,Mike Gockenbach,Consumer,24,18147.9582,4668.1622,2011-03-29,2014-12-29,3,25.72279563659123,Platinum
MG-18205,Mitch Gastineau,Corporate,29,16362.8956,1540.2313,2011-02-23,2014-12-29,3,9.412950724931594,Platinum
MG-7650,Matthew Grinstein,Home Office,1,301.71,27.15,2013-08-23,2013-08-23,496,8.998707368002387,Bronze
MG-7680,Maureen Gastineau,Home Office,9,4298.478,-151.24200000000005,2013-02-11,2014-10-18,75,-3.518501199726974,Silver
MG-7695,Maureen Gnade,Consumer,7,2104.596,84.786,2011-03-07,2014-01-30,336,4.028611667037285,Silver
MG-7875,Michael Grace,Home Office,1,80.19,15.87,2013-11-23,2013-11-23,404,19.790497568275345,Bronze
MG-7890,Michael Granlund,Home Office,1,19.128,-22.482,2013-12-23,2013-12-23,374,-117.534504391468,Bronze
MG-8145,Mike Gockenbach,Consumer,3,5229.1140000000005,1790.5140000000001,2011-04-27,2014-03-25,282,34.24125004733115,Silver
MG-8205,Mitch Gastineau,Corporate,7,1648.944,282.204,2011-05-27,2014-12-30,2,17.114225831805083,Bronze
MH-17290,Marc Harrigan,Home Office,25,13718.69666,1950.61286,2011-01-22,2014-11-24,38,14.218645607111194,Platinum
MH-17440,Mark Haberlin,Corporate,25,7945.0458,771.4384,2011-02-05,2014-12-23,9,9.709678451444546,Gold
MH-17455,Mark Hamilton,Consumer,27,9974.27472,155.89602000000005,2011-03-11,2014-11-07,55,1.562981012417914,Gold
MH-17620,Matt Hagelstein,Corporate,20,11038.31378,106.88497999999994,2011-02-16,2014-12-08,24,0.9683089476371085,Gold
MH-17785,Maya Herman,Corporate,26,11676.13204,1185.0254400000001,2011-01-04,2014-12-31,1,10.149126747970556,Gold
MH-18025,Michelle Huthwaite,Consumer,19,11753.7025,1010.9377,2011-07-08,2014-12-11,21,8.601014871696812,Gold
MH-18115,Mick Hernandez,Home Office,26,12017.105,1250.6666,2011-08-06,2014-12-26,6,10.407386804059714,Gold
MH-7290,Marc Harrigan,Home Office,3,1685.34,365.40000000000003,2012-09-04,2012-12-24,738,21.68108512228987,Silver
MH-7440,Mark Haberlin,Corporate,8,3357.7799999999997,780.5699999999999,2011-05-13,2014-09-26,97,23.246609366903133,Silver
MH-7455,Mark Hamilton,Consumer,10,4747.371,371.15100000000007,2011-12-16,2014-09-30,93,7.818032338319463,Silver
MH-7620,Matt Hagelstein,Corporate,7,1179.666,168.006,2011-09-27,2014-04-30,246,14.241827771589586,Bronze
MH-7785,Maya Herman,Corporate,9,1914.834,285.504,2011-08-05,2014-12-24,8,14.91011753499259,Silver
MH-8025,Michelle Huthwaite,Consumer,9,1095.426,-149.75400000000002,2011-05-13,2014-12-17,15,-13.670845862705471,Bronze
MH-8115,Mick Hernandez,Home Office,7,1260.702,237.522,2011-09-27,2014-11-03,59,18.840455555714197,Bronze
MJ-17740,Max Jones,Consumer,26,15347.655,2054.6619,2011-04-27,2014-12-10,22,13.38746472995386,Platinum
MJ-7740,Max Jones,Consumer,4,1136.898,382.968,2013-06-07,2014-07-25,160,33.68534380392965,Bronze
MK-17905,Michael Kennedy,Corporate,31,13202.4489,-139.19499999999994,2011-05-10,2014-12-10,22,-1.05431197692422,Platinum
MK-18160,Mike Kennedy,Consumer,20,10043.3188,317.56059999999997,2011-02-25,2014-12-09,23,3.16190898968576,Gold
MK-7905,Michael Kennedy,Corporate,11,1244.955,-71.445,2011-01-19,2014-08-04,150,-5.73876164198706,Bronze
MK-8160,Mike Kennedy,Consumer,10,2697.066,441.036,2011-09-21,2014-11-21,41,16.35243631412802,Silver
ML-17395,Marina Lichtenstein,Corporate,25,14507.07948,1141.97268,2011-02-15,2014-12-31,1,7.871830312740522,Platinum
ML-17410,Maris LaWare,Consumer,30,14981.7043,1338.5888,2011-11-01,2014-11-28,34,8.93482325639013,Platinum
ML-17755,Max Ludwig,Home Office,28,14425.1044,1577.4216000000001,2011-02-03,2014-12-30,2,10.935252572591434,Platinum
ML-18040,Michelle Lonsdale,Corporate,19,8677.599,1646.9332,2011-02-18,2014-12-24,8,18.97913466616745,Gold
ML-18265,Muhammed Lee,Consumer,26,14674.00116,2037.58396,2011-06-06,2014-09-22,101,13.885673973873395,Platinum
ML-7395,Marina Lichtenstein,Corporate,7,1049.4,142.26000000000002,2012-02-20,2014-08-21,133,13.55631789594054,Bronze
ML-7410,Maris LaWare,Consumer,3,193.134,-184.446,2013-03-14,2014-07-15,170,-95.50156885892697,Bronze
ML-7755,Max Ludwig,Home Office,7,1108.5,260.34,2011-06-22,2014-12-05,27,23.485791610284164,Bronze
ML-8040,Michelle Lonsdale,Corporate,7,1690.896,315.906,2011-02-22,2014-11-17,45,18.682757543929373,Silver
ML-8265,Muhammed Lee,Consumer,9,1170.72,276.78000000000003,2012-02-22,2014-12-23,9,23.641861418614187,Bronze
MM-17260,Magdelene Morse,Consumer,26,15713.71812,3160.30712,2011-04-06,2014-12-27,5,20.11177173897275,Platinum
MM-17920,Michael Moore,Consumer,33,20383.654,1824.219,2011-01-14,2014-12-24,8,8.949420942879035,Platinum
MM-18055,Michelle Moray,Consumer,25,11163.587,1901.2817,2011-03-11,2014-12-16,16,17.03110030852987,Gold
MM-18280,Muhammed MacIntyre,Corporate,25,7134.304,1877.0716,2011-01-21,2014-12-19,13,26.310507654285548,Gold
MM-7260,Magdelene Morse,Consumer,5,5510.358,1220.4180000000001,2011-01-02,2014-08-22,132,22.14770800735633,Silver
MM-7920,Michael Moore,Consumer,6,1350.03,234.69,2012-08-30,2014-12-03,29,17.38405813204151,Bronze
MM-8055,Michelle Moray,Consumer,8,1924.911,-638.499,2011-07-20,2014-11-28,34,-33.17031280926754,Silver
MM-8280,Muhammed MacIntyre,Corporate,10,3586.695,289.39500000000004,2011-02-14,2014-10-21,72,8.06857009029204,Silver
MN-17935,Michael Nguyen,Consumer,21,12870.93412,1517.15082,2011-02-17,2014-12-23,9,11.787418114762287,Gold
MN-7935,Michael Nguyen,Consumer,6,2175.33,-124.97999999999999,2012-02-28,2014-12-01,31,-5.745335190522817,Silver
MO-17500,Mary O'Rourke,Consumer,24,10314.4082,573.4589,2011-02-23,2014-11-25,37,5.559784806655219,Gold
MO-17800,Meg O'Connel,Home Office,25,13709.1228,2638.8095,2011-02-10,2014-12-25,7,19.248565633973314,Platinum
MO-17950,Michael Oakman,Consumer,14,4527.392,34.12660000000001,2011-08-17,2014-12-25,7,0.7537805429704345,Silver
MO-7500,Mary O'Rourke,Consumer,5,810.8699999999999,-54.45,2011-02-10,2014-03-25,282,-6.715009804284289,Bronze
MO-7800,Meg O'Connel,Home Office,9,4294.2660000000005,465.276,2011-11-23,2014-12-17,15,10.83482019977337,Silver
MO-7950,Michael Oakman,Consumer,3,933.192,252.132,2012-11-06,2014-09-24,99,27.018234189748735,Bronze
MP-17470,Mark Packer,Home Office,28,12928.8028,2231.3581,2011-03-30,2014-12-26,6,17.258814559380546,Gold
MP-17965,Michael Paige,Corporate,39,17228.4977,1455.212,2011-01-22,2014-12-04,28,8.446540292366873,Platinum
MP-18175,Mike Pelletier,Home Office,36,22045.252800000002,455.29570000000007,2011-03-28,2014-12-15,17,2.0652777454200932,Platinum
MP-7470,Mark Packer,Home Office,2,58.11,-58.38,2012-08-09,2013-07-06,544,-100.46463603510585,Bronze
MP-7965,Michael Paige,Corporate,8,567.093,177.483,2011-09-15,2014-06-18,197,31.29698303452873,Bronze
MP-8175,Mike Pelletier,Home Office,6,2169.174,77.30400000000002,2012-08-16,2014-10-02,91,3.5637528386381185,Silver
MR-17545,Mathew Reese,Home Office,23,19246.7123,3060.9206,2011-07-28,2014-09-25,98,15.903602403824573,Platinum
MR-7545,Mathew Reese,Home Office,6,2325.24,650.3100000000001,2011-10-13,2014-09-22,101,27.96743561954895,Silver
MS-17365,Maribeth Schnelling,Consumer,34,20317.0067,3300.3221999999996,2011-01-07,2014-12-26,6,16.244136002573644,Platinum
MS-17530,MaryBeth Skach,Consumer,25,13335.04236,2150.45316,2011-06-24,2014-12-16,16,16.126331675184872,Platinum
MS-17710,Maurice Satty,Consumer,26,8500.63026,1057.94306,2011-03-08,2014-12-02,30,12.445466131825384,Gold
MS-17770,Maxwell Schwartz,Consumer,36,17382.93504,2685.67544,2011-05-18,2014-11-27,35,15.450068896995658,Platinum
MS-17830,Melanie Seite,Consumer,26,11783.3973,1765.3905,2011-01-10,2014-12-08,24,14.982016264528397,Gold
MS-17980,Michael Stewart,Corporate,27,16210.5722,834.6122,2011-03-21,2014-12-05,27,5.148567180127054,Platinum
MS-7365,Maribeth Schnelling,Consumer,5,1365.54,229.02,2012-11-22,2014-09-11,112,16.77138714354761,Bronze
MS-7530,MaryBeth Skach,Consumer,8,1456.806,-163.074,2012-06-07,2014-11-10,52,-11.193940716883374,Bronze
MS-7710,Maurice Satty,Consumer,8,1529.46,94.8,2012-06-18,2014-10-29,64,6.198266054685967,Bronze
MS-7770,Maxwell Schwartz,Consumer,6,538.56,166.11,2011-12-12,2014-09-24,99,30.84336007130125,Bronze
MS-7830,Melanie Seite,Consumer,8,4322.904,294.89400000000006,2012-03-28,2014-12-27,5,6.82166432564776,Silver
MS-7980,Michael Stewart,Corporate,5,1654.644,412.73400000000004,2012-11-24,2014-12-25,7,24.94397586429468,Bronze
MT-17815,Meg Tillman,Consumer,27,13845.5188,1294.9966,2011-03-29,2014-11-12,50,9.353182200727646,Platinum
MT-18070,Michelle Tran,Home Office,24,10920.3999,1203.5738000000001,2011-07-06,2014-08-26,128,11.021334484280196,Gold
MT-7815,Meg Tillman,Consumer,6,1500.588,-501.582,2011-09-23,2014-07-08,177,-33.42569712672632,Bronze
MT-8070,Michelle Tran,Home Office,7,6851.922,-2991.618,2011-06-07,2014-02-11,324,-43.66100489760392,Gold
MV-17485,Mark Van Huff,Consumer,27,10563.3673,1650.8831,2011-01-21,2014-12-15,17,15.628379219569503,Gold
MV-18190,Mike Vittorini,Consumer,30,15577.035600000001,1178.6598,2011-01-31,2014-12-12,20,7.566650229649599,Platinum
MV-7485,Mark Van Huff,Consumer,5,952.536,159.756,2011-04-05,2013-09-17,471,16.771649575449118,Bronze
MV-8190,Mike Vittorini,Consumer,8,3995.04,181.37999999999997,2012-01-18,2014-12-24,8,4.54012976090352,Silver
MW-18220,Mitch Webber,Consumer,28,20592.081299999998,3596.3133000000003,2011-01-24,2014-12-14,18,17.464544975354194,Platinum
MW-18235,Mitch Willingham,Corporate,24,17933.0609,-180.2390999999999,2011-03-03,2014-12-15,17,-1.005066011904303,Platinum
MW-8220,Mitch Webber,Consumer,8,2476.497,490.22700000000003,2011-07-19,2014-11-17,45,19.795178431469935,Silver
MW-8235,Mitch Willingham,Corporate,6,1070.772,325.75199999999995,2011-12-12,2014-12-31,1,30.422162701303357,Bronze
MY-17380,Maribeth Yedwab,Corporate,28,14724.1472,2926.3333000000002,2011-06-27,2014-12-02,30,19.874382266431027,Platinum
MY-18295,Muhammed Yedwab,Corporate,29,25570.49418,2553.67708,2011-01-14,2014-12-31,1,9.98681160412364,Platinum
MY-7380,Maribeth Yedwab,Corporate,4,1745.5739999999998,633.174,2011-05-05,2014-02-12,323,36.27311130894479,Silver
MY-8295,Muhammed Yedwab,Corporate,10,4072.167,88.97699999999998,2011-04-25,2014-11-18,44,2.1850037093272445,Silver
MZ-17335,Maria Zettner,Home Office,26,14463.9343,1794.5974,2011-04-15,2014-12-10,22,12.407394577283167,Platinum
MZ-17515,Mary Zewe,Corporate,25,13383.976840000001,1454.62114,2011-03-02,2014-12-08,24,10.868377593516517,Platinum
MZ-7335,Maria Zettner,Home Office,5,3494.226,459.906,2013-05-01,2014-09-10,113,13.161884777916482,Silver
MZ-7515,Mary Zewe,Corporate,9,3193.161,428.421,2012-03-23,2014-10-14,79,13.416830532503685,Silver
NB-18580,Nicole Brennan,Corporate,10,4875.5984,-105.25480000000003,2011-09-26,2013-10-05,453,-2.158807829619438,Silver
NB-18655,Nona Balk,Corporate,22,9647.2046,1537.0685,2011-10-13,2014-12-12,20,15.932786374200047,Gold
NB-8580,Nicole Brennan,Corporate,7,1059.477,-586.173,2011-06-27,2013-10-29,429,-55.32663757684215,Bronze
NB-8655,Nona Balk,Corporate,5,434.616,-83.66399999999999,2011-01-29,2014-09-12,111,-19.25009663703131,Bronze
NC-18340,Nat Carroll,Consumer,22,13905.34712,-996.23938,2011-03-30,2014-12-26,6,-7.164433734754548,Platinum
NC-18415,Nathan Cano,Consumer,19,9255.794,-771.6432000000002,2011-05-03,2014-11-22,40,-8.33686661565718,Gold
NC-18535,Nick Crebassa,Corporate,22,11054.378,1414.977,2011-06-21,2014-12-25,7,12.80015031148745,Gold
NC-18625,Noah Childs,Corporate,29,16901.51758,2229.91458,2011-04-27,2014-12-11,21,13.193576076498099,Platinum
NC-8340,Nat Carroll,Consumer,9,2707.962,535.362,2011-01-26,2014-11-26,36,19.769922916200446,Silver
NC-8415,Nathan Cano,Consumer,5,1503.426,46.65600000000002,2011-09-20,2014-09-16,107,3.1033120353113506,Bronze
NC-8535,Nick Crebassa,Corporate,7,1250.871,-79.599,2011-04-05,2014-08-15,139,-6.363485923008848,Bronze
NC-8625,Noah Childs,Corporate,2,442.32,33.0,2011-11-02,2013-09-26,462,7.460661964188822,Bronze
ND-18370,Natalie DeCherney,Consumer,23,10913.15082,1970.27732,2011-01-14,2014-12-19,13,18.054156425559228,Gold
ND-18460,Neil Ducich,Corporate,22,12061.44172,2197.4235200000003,2011-02-07,2014-12-26,6,18.218580921021108,Gold
